LAT,LON,YEAR,MO,DY,T2M
-21.34449,55.47301,2001,8,26,   22.22
-21.34449,55.47301,2001,8,27,   21.85
-21.34449,55.47301,2001,8,28,   21.88
-21.34449,55.47301,2001,8,29,   21.70
-21.34449,55.47301,2001,8,30,   21.78
-21.34449,55.47301,2001,8,31,   21.29
-21.34449,55.47301,2001,9,1,   21.33
-21.34449,55.47301,2001,9,2,   21.38
-21.34449,55.47301,2001,9,3,   21.60
-21.34449,55.47301,2001,9,4,   21.73
-21.34449,55.47301,2001,9,5,   21.75
-21.34449,55.47301,2001,9,6,   22.20
-21.34449,55.47301,2001,9,7,   22.31
-21.34449,55.47301,2001,9,8,   22.56
-21.34449,55.47301,2001,9,9,   22.55
-21.34449,55.47301,2001,9,10,   22.19
-21.34449,55.47301,2001,9,11,   22.12
-21.34449,55.47301,2001,9,12,   22.45
-21.34449,55.47301,2001,9,13,   22.41
-21.34449,55.47301,2001,9,14,   22.48
-21.34449,55.47301,2001,9,15,   21.79
-21.34449,55.47301,2001,9,16,   20.44
-21.34449,55.47301,2001,9,17,   20.61
-21.34449,55.47301,2001,9,18,   20.91
-21.34449,55.47301,2001,9,19,   21.05
-21.34449,55.47301,2001,9,20,   21.24
-21.34449,55.47301,2001,9,21,   21.66
-21.34449,55.47301,2001,9,22,   21.61
-21.34449,55.47301,2001,9,23,   22.34
-21.34449,55.47301,2001,9,24,   22.50
-21.34449,55.47301,2001,9,25,   22.14
-21.34449,55.47301,2001,9,26,   22.20
-21.34449,55.47301,2001,9,27,   22.77
-21.34449,55.47301,2001,9,28,   23.04
-21.34449,55.47301,2001,9,29,   23.23
-21.34449,55.47301,2001,9,30,   23.21
-21.34449,55.47301,2001,10,1,   23.25
-21.34449,55.47301,2001,10,2,   23.38
-21.34449,55.47301,2001,10,3,   22.89
-21.34449,55.47301,2001,10,4,   22.23
-21.34449,55.47301,2001,10,5,   22.48
-21.34449,55.47301,2001,10,6,   22.36
-21.34449,55.47301,2001,10,7,   21.83
-21.34449,55.47301,2001,10,8,   21.80
-21.34449,55.47301,2001,10,9,   21.83
-21.34449,55.47301,2001,10,10,   21.74
-21.34449,55.47301,2001,10,11,   22.54
-21.34449,55.47301,2001,10,12,   22.86
-21.34449,55.47301,2001,10,13,   22.86
-21.34449,55.47301,2001,10,14,   22.81
-21.34449,55.47301,2001,10,15,   22.81
-21.34449,55.47301,2001,10,16,   22.53
-21.34449,55.47301,2001,10,17,   22.73
-21.34449,55.47301,2001,10,18,   23.34
-21.34449,55.47301,2001,10,19,   23.26
-21.34449,55.47301,2001,10,20,   23.44
-21.34449,55.47301,2001,10,21,   23.31
-21.34449,55.47301,2001,10,22,   22.94
-21.34449,55.47301,2001,10,23,   22.87
-21.34449,55.47301,2001,10,24,   23.44
-21.34449,55.47301,2001,10,25,   23.48
-21.34449,55.47301,2001,10,26,   23.53
-21.34449,55.47301,2001,10,27,   23.85
-21.34449,55.47301,2001,10,28,   23.38
-21.34449,55.47301,2001,10,29,   22.15
-21.34449,55.47301,2001,10,30,   21.40
-21.34449,55.47301,2001,10,31,   21.40
-21.34449,55.47301,2001,11,1,   21.63
-21.34449,55.47301,2001,11,2,   22.07
-21.34449,55.47301,2001,11,3,   22.71
-21.34449,55.47301,2001,11,4,   23.00
-21.34449,55.47301,2001,11,5,   23.88
-21.34449,55.47301,2001,11,6,   24.00
-21.34449,55.47301,2001,11,7,   23.70
-21.34449,55.47301,2001,11,8,   23.85
-21.34449,55.47301,2001,11,9,   23.51
-21.34449,55.47301,2001,11,10,   23.40
-21.34449,55.47301,2001,11,11,   23.50
-21.34449,55.47301,2001,11,12,   23.38
-21.34449,55.47301,2001,11,13,   23.67
-21.34449,55.47301,2001,11,14,   24.09
-21.34449,55.47301,2001,11,15,   24.23
-21.34449,55.47301,2001,11,16,   24.11
-21.34449,55.47301,2001,11,17,   24.02
-21.34449,55.47301,2001,11,18,   24.11
-21.34449,55.47301,2001,11,19,   24.01
-21.34449,55.47301,2001,11,20,   23.90
-21.34449,55.47301,2001,11,21,   24.38
-21.34449,55.47301,2001,11,22,   23.87
-21.34449,55.47301,2001,11,23,   23.65
-21.34449,55.47301,2001,11,24,   24.16
-21.34449,55.47301,2001,11,25,   24.25
-21.34449,55.47301,2001,11,26,   24.52
-21.34449,55.47301,2001,11,27,   24.29
-21.34449,55.47301,2001,11,28,   24.61
-21.34449,55.47301,2001,11,29,   24.69
-21.34449,55.47301,2001,11,30,   25.12
-21.34449,55.47301,2001,12,1,   25.11
-21.34449,55.47301,2001,12,2,   25.08
-21.34449,55.47301,2001,12,3,   25.25
-21.34449,55.47301,2001,12,4,   25.28
-21.34449,55.47301,2001,12,5,   25.29
-21.34449,55.47301,2001,12,6,   25.13
-21.34449,55.47301,2001,12,7,   24.61
-21.34449,55.47301,2001,12,8,   24.69
-21.34449,55.47301,2001,12,9,   25.20
-21.34449,55.47301,2001,12,10,   25.43
-21.34449,55.47301,2001,12,11,   25.51
-21.34449,55.47301,2001,12,12,   25.92
-21.34449,55.47301,2001,12,13,   26.06
-21.34449,55.47301,2001,12,14,   25.88
-21.34449,55.47301,2001,12,15,   26.04
-21.34449,55.47301,2001,12,16,   25.87
-21.34449,55.47301,2001,12,17,   26.00
-21.34449,55.47301,2001,12,18,   25.87
-21.34449,55.47301,2001,12,19,   26.03
-21.34449,55.47301,2001,12,20,   26.23
-21.34449,55.47301,2001,12,21,   26.32
-21.34449,55.47301,2001,12,22,   26.26
-21.34449,55.47301,2001,12,23,   25.61
-21.34449,55.47301,2001,12,24,   25.52
-21.34449,55.47301,2001,12,25,   26.22
-21.34449,55.47301,2001,12,26,   26.71
-21.34449,55.47301,2001,12,27,   26.85
-21.34449,55.47301,2001,12,28,   26.59
-21.34449,55.47301,2001,12,29,   26.05
-21.34449,55.47301,2001,12,30,   25.94
-21.34449,55.47301,2001,12,31,   25.37
-21.34449,55.47301,2002,1,1,   25.50
-21.34449,55.47301,2002,1,2,   25.90
-21.34449,55.47301,2002,1,3,   26.15
-21.34449,55.47301,2002,1,4,   26.53
-21.34449,55.47301,2002,1,5,   26.12
-21.34449,55.47301,2002,1,6,   26.10
-21.34449,55.47301,2002,1,7,   26.64
-21.34449,55.47301,2002,1,8,   26.71
-21.34449,55.47301,2002,1,9,   26.21
-21.34449,55.47301,2002,1,10,   25.96
-21.34449,55.47301,2002,1,11,   25.64
-21.34449,55.47301,2002,1,12,   25.54
-21.34449,55.47301,2002,1,13,   25.75
-21.34449,55.47301,2002,1,14,   25.97
-21.34449,55.47301,2002,1,15,   26.06
-21.34449,55.47301,2002,1,16,   26.04
-21.34449,55.47301,2002,1,17,   25.93
-21.34449,55.47301,2002,1,18,   25.76
-21.34449,55.47301,2002,1,19,   25.87
-21.34449,55.47301,2002,1,20,   25.41
-21.34449,55.47301,2002,1,21,   25.69
-21.34449,55.47301,2002,1,22,   26.35
-21.34449,55.47301,2002,1,23,   26.34
-21.34449,55.47301,2002,1,24,   26.04
-21.34449,55.47301,2002,1,25,   25.78
-21.34449,55.47301,2002,1,26,   25.56
-21.34449,55.47301,2002,1,27,   25.46
-21.34449,55.47301,2002,1,28,   25.50
-21.34449,55.47301,2002,1,29,   25.24
-21.34449,55.47301,2002,1,30,   25.23
-21.34449,55.47301,2002,1,31,   25.85
-21.34449,55.47301,2002,2,1,   26.21
-21.34449,55.47301,2002,2,2,   26.68
-21.34449,55.47301,2002,2,3,   26.72
-21.34449,55.47301,2002,2,4,   27.04
-21.34449,55.47301,2002,2,5,   27.16
-21.34449,55.47301,2002,2,6,   27.02
-21.34449,55.47301,2002,2,7,   26.99
-21.34449,55.47301,2002,2,8,   26.41
-21.34449,55.47301,2002,2,9,   26.43
-21.34449,55.47301,2002,2,10,   26.82
-21.34449,55.47301,2002,2,11,   26.98
-21.34449,55.47301,2002,2,12,   26.85
-21.34449,55.47301,2002,2,13,   26.64
-21.34449,55.47301,2002,2,14,   26.30
-21.34449,55.47301,2002,2,15,   26.33
-21.34449,55.47301,2002,2,16,   25.89
-21.34449,55.47301,2002,2,17,   25.80
-21.34449,55.47301,2002,2,18,   25.82
-21.34449,55.47301,2002,2,19,   25.92
-21.34449,55.47301,2002,2,20,   26.00
-21.34449,55.47301,2002,2,21,   26.01
-21.34449,55.47301,2002,2,22,   26.10
-21.34449,55.47301,2002,2,23,   26.42
-21.34449,55.47301,2002,2,24,   27.00
-21.34449,55.47301,2002,2,25,   27.24
-21.34449,55.47301,2002,2,26,   27.32
-21.34449,55.47301,2002,2,27,   27.45
-21.34449,55.47301,2002,2,28,   27.25
-21.34449,55.47301,2002,3,1,   27.24
-21.34449,55.47301,2002,3,2,   27.15
-21.34449,55.47301,2002,3,3,   26.87
-21.34449,55.47301,2002,3,4,   26.81
-21.34449,55.47301,2002,3,5,   26.94
-21.34449,55.47301,2002,3,6,   27.10
-21.34449,55.47301,2002,3,7,   27.20
-21.34449,55.47301,2002,3,8,   27.33
-21.34449,55.47301,2002,3,9,   27.04
-21.34449,55.47301,2002,3,10,   26.94
-21.34449,55.47301,2002,3,11,   27.29
-21.34449,55.47301,2002,3,12,   27.11
-21.34449,55.47301,2002,3,13,   26.90
-21.34449,55.47301,2002,3,14,   26.43
-21.34449,55.47301,2002,3,15,   26.11
-21.34449,55.47301,2002,3,16,   25.97
-21.34449,55.47301,2002,3,17,   25.78
-21.34449,55.47301,2002,3,18,   26.18
-21.34449,55.47301,2002,3,19,   26.66
-21.34449,55.47301,2002,3,20,   26.46
-21.34449,55.47301,2002,3,21,   26.91
-21.34449,55.47301,2002,3,22,   26.91
-21.34449,55.47301,2002,3,23,   26.70
-21.34449,55.47301,2002,3,24,   26.17
-21.34449,55.47301,2002,3,25,   25.50
-21.34449,55.47301,2002,3,26,   25.62
-21.34449,55.47301,2002,3,27,   25.35
-21.34449,55.47301,2002,3,28,   25.63
-21.34449,55.47301,2002,3,29,   26.05
-21.34449,55.47301,2002,3,30,   25.98
-21.34449,55.47301,2002,3,31,   25.85
-21.34449,55.47301,2002,4,1,   25.92
-21.34449,55.47301,2002,4,2,   25.78
-21.34449,55.47301,2002,4,3,   25.86
-21.34449,55.47301,2002,4,4,   25.24
-21.34449,55.47301,2002,4,5,   25.16
-21.34449,55.47301,2002,4,6,   25.56
-21.34449,55.47301,2002,4,7,   25.54
-21.34449,55.47301,2002,4,8,   25.85
-21.34449,55.47301,2002,4,9,   25.64
-21.34449,55.47301,2002,4,10,   26.49
-21.34449,55.47301,2002,4,11,   26.23
-21.34449,55.47301,2002,4,12,   25.89
-21.34449,55.47301,2002,4,13,   25.74
-21.34449,55.47301,2002,4,14,   25.68
-21.34449,55.47301,2002,4,15,   25.99
-21.34449,55.47301,2002,4,16,   25.89
-21.34449,55.47301,2002,4,17,   26.22
-21.34449,55.47301,2002,4,18,   26.07
-21.34449,55.47301,2002,4,19,   25.58
-21.34449,55.47301,2002,4,20,   25.90
-21.34449,55.47301,2002,4,21,   25.49
-21.34449,55.47301,2002,4,22,   25.36
-21.34449,55.47301,2002,4,23,   25.32
-21.34449,55.47301,2002,4,24,   24.19
-21.34449,55.47301,2002,4,25,   24.03
-21.34449,55.47301,2002,4,26,   24.12
-21.34449,55.47301,2002,4,27,   24.41
-21.34449,55.47301,2002,4,28,   24.62
-21.34449,55.47301,2002,4,29,   24.87
-21.34449,55.47301,2002,4,30,   25.61
-21.34449,55.47301,2002,5,1,   25.63
-21.34449,55.47301,2002,5,2,   25.14
-21.34449,55.47301,2002,5,3,   24.85
-21.34449,55.47301,2002,5,4,   25.35
-21.34449,55.47301,2002,5,5,   24.87
-21.34449,55.47301,2002,5,6,   24.80
-21.34449,55.47301,2002,5,7,   24.98
-21.34449,55.47301,2002,5,8,   25.33
-21.34449,55.47301,2002,5,9,   25.46
-21.34449,55.47301,2002,5,10,   25.29
-21.34449,55.47301,2002,5,11,   25.16
-21.34449,55.47301,2002,5,12,   24.98
-21.34449,55.47301,2002,5,13,   25.23
-21.34449,55.47301,2002,5,14,   25.11
-21.34449,55.47301,2002,5,15,   25.39
-21.34449,55.47301,2002,5,16,   24.02
-21.34449,55.47301,2002,5,17,   22.52
-21.34449,55.47301,2002,5,18,   22.90
-21.34449,55.47301,2002,5,19,   23.57
-21.34449,55.47301,2002,5,20,   23.49
-21.34449,55.47301,2002,5,21,   24.05
-21.34449,55.47301,2002,5,22,   24.13
-21.34449,55.47301,2002,5,23,   24.17
-21.34449,55.47301,2002,5,24,   24.01
-21.34449,55.47301,2002,5,25,   23.78
-21.34449,55.47301,2002,5,26,   23.42
-21.34449,55.47301,2002,5,27,   23.81
-21.34449,55.47301,2002,5,28,   24.16
-21.34449,55.47301,2002,5,29,   24.18
-21.34449,55.47301,2002,5,30,   23.74
-21.34449,55.47301,2002,5,31,   23.79
-21.34449,55.47301,2002,6,1,   24.09
-21.34449,55.47301,2002,6,2,   24.32
-21.34449,55.47301,2002,6,3,   24.13
-21.34449,55.47301,2002,6,4,   24.13
-21.34449,55.47301,2002,6,5,   22.59
-21.34449,55.47301,2002,6,6,   21.73
-21.34449,55.47301,2002,6,7,   21.44
-21.34449,55.47301,2002,6,8,   22.04
-21.34449,55.47301,2002,6,9,   22.43
-21.34449,55.47301,2002,6,10,   22.52
-21.34449,55.47301,2002,6,11,   22.44
-21.34449,55.47301,2002,6,12,   22.29
-21.34449,55.47301,2002,6,13,   22.14
-21.34449,55.47301,2002,6,14,   22.10
-21.34449,55.47301,2002,6,15,   22.35
-21.34449,55.47301,2002,6,16,   22.43
-21.34449,55.47301,2002,6,17,   22.31
-21.34449,55.47301,2002,6,18,   22.09
-21.34449,55.47301,2002,6,19,   22.32
-21.34449,55.47301,2002,6,20,   22.68
-21.34449,55.47301,2002,6,21,   22.05
-21.34449,55.47301,2002,6,22,   20.38
-21.34449,55.47301,2002,6,23,   21.28
-21.34449,55.47301,2002,6,24,   22.21
-21.34449,55.47301,2002,6,25,   22.31
-21.34449,55.47301,2002,6,26,   22.03
-21.34449,55.47301,2002,6,27,   22.32
-21.34449,55.47301,2002,6,28,   22.38
-21.34449,55.47301,2002,6,29,   22.57
-21.34449,55.47301,2002,6,30,   22.94
-21.34449,55.47301,2002,7,1,   22.47
-21.34449,55.47301,2002,7,2,   21.98
-21.34449,55.47301,2002,7,3,   21.62
-21.34449,55.47301,2002,7,4,   21.93
-21.34449,55.47301,2002,7,5,   22.51
-21.34449,55.47301,2002,7,6,   22.11
-21.34449,55.47301,2002,7,7,   22.27
-21.34449,55.47301,2002,7,8,   22.42
-21.34449,55.47301,2002,7,9,   23.03
-21.34449,55.47301,2002,7,10,   23.37
-21.34449,55.47301,2002,7,11,   23.65
-21.34449,55.47301,2002,7,12,   23.14
-21.34449,55.47301,2002,7,13,   22.85
-21.34449,55.47301,2002,7,14,   22.40
-21.34449,55.47301,2002,7,15,   22.12
-21.34449,55.47301,2002,7,16,   21.61
-21.34449,55.47301,2002,7,17,   22.01
-21.34449,55.47301,2002,7,18,   22.06
-21.34449,55.47301,2002,7,19,   21.55
-21.34449,55.47301,2002,7,20,   21.40
-21.34449,55.47301,2002,7,21,   21.52
-21.34449,55.47301,2002,7,22,   21.59
-21.34449,55.47301,2002,7,23,   21.42
-21.34449,55.47301,2002,7,24,   22.29
-21.34449,55.47301,2002,7,25,   22.63
-21.34449,55.47301,2002,7,26,   22.50
-21.34449,55.47301,2002,7,27,   22.34
-21.34449,55.47301,2002,7,28,   21.89
-21.34449,55.47301,2002,7,29,   22.30
-21.34449,55.47301,2002,7,30,   21.77
-21.34449,55.47301,2002,7,31,   21.97
-21.34449,55.47301,2002,8,1,   21.54
-21.34449,55.47301,2002,8,2,   21.75
-21.34449,55.47301,2002,8,3,   21.74
-21.34449,55.47301,2002,8,4,   21.86
-21.34449,55.47301,2002,8,5,   21.46
-21.34449,55.47301,2002,8,6,   21.26
-21.34449,55.47301,2002,8,7,   21.34
-21.34449,55.47301,2002,8,8,   20.99
-21.34449,55.47301,2002,8,9,   20.89
-21.34449,55.47301,2002,8,10,   20.97
-21.34449,55.47301,2002,8,11,   21.37
-21.34449,55.47301,2002,8,12,   21.60
-21.34449,55.47301,2002,8,13,   21.55
-21.34449,55.47301,2002,8,14,   21.86
-21.34449,55.47301,2002,8,15,   21.86
-21.34449,55.47301,2002,8,16,   21.39
-21.34449,55.47301,2002,8,17,   21.24
-21.34449,55.47301,2002,8,18,   21.13
-21.34449,55.47301,2002,8,19,   21.51
-21.34449,55.47301,2002,8,20,   21.56
-21.34449,55.47301,2002,8,21,   21.89
-21.34449,55.47301,2002,8,22,   21.57
-21.34449,55.47301,2002,8,23,   21.61
-21.34449,55.47301,2002,8,24,   21.42
-21.34449,55.47301,2002,8,25,   21.29
-21.34449,55.47301,2002,8,26,   21.26
-21.34449,55.47301,2002,8,27,   21.53
-21.34449,55.47301,2002,8,28,   21.86
-21.34449,55.47301,2002,8,29,   21.70
-21.34449,55.47301,2002,8,30,   21.80
-21.34449,55.47301,2002,8,31,   21.87
-21.34449,55.47301,2002,9,1,   21.85
-21.34449,55.47301,2002,9,2,   21.90
-21.34449,55.47301,2002,9,3,   21.88
-21.34449,55.47301,2002,9,4,   21.97
-21.34449,55.47301,2002,9,5,   22.04
-21.34449,55.47301,2002,9,6,   22.08
-21.34449,55.47301,2002,9,7,   21.74
-21.34449,55.47301,2002,9,8,   22.37
-21.34449,55.47301,2002,9,9,   22.03
-21.34449,55.47301,2002,9,10,   21.91
-21.34449,55.47301,2002,9,11,   22.02
-21.34449,55.47301,2002,9,12,   22.02
-21.34449,55.47301,2002,9,13,   22.27
-21.34449,55.47301,2002,9,14,   21.26
-21.34449,55.47301,2002,9,15,   19.42
-21.34449,55.47301,2002,9,16,   19.83
-21.34449,55.47301,2002,9,17,   19.98
-21.34449,55.47301,2002,9,18,   21.01
-21.34449,55.47301,2002,9,19,   21.30
-21.34449,55.47301,2002,9,20,   21.53
-21.34449,55.47301,2002,9,21,   21.55
-21.34449,55.47301,2002,9,22,   22.11
-21.34449,55.47301,2002,9,23,   22.20
-21.34449,55.47301,2002,9,24,   22.34
-21.34449,55.47301,2002,9,25,   22.43
-21.34449,55.47301,2002,9,26,   21.99
-21.34449,55.47301,2002,9,27,   22.07
-21.34449,55.47301,2002,9,28,   22.19
-21.34449,55.47301,2002,9,29,   21.92
-21.34449,55.47301,2002,9,30,   21.79
-21.34449,55.47301,2002,10,1,   22.64
-21.34449,55.47301,2002,10,2,   23.22
-21.34449,55.47301,2002,10,3,   22.97
-21.34449,55.47301,2002,10,4,   23.12
-21.34449,55.47301,2002,10,5,   23.04
-21.34449,55.47301,2002,10,6,   22.46
-21.34449,55.47301,2002,10,7,   22.70
-21.34449,55.47301,2002,10,8,   22.90
-21.34449,55.47301,2002,10,9,   22.89
-21.34449,55.47301,2002,10,10,   22.29
-21.34449,55.47301,2002,10,11,   21.78
-21.34449,55.47301,2002,10,12,   22.02
-21.34449,55.47301,2002,10,13,   21.66
-21.34449,55.47301,2002,10,14,   21.36
-21.34449,55.47301,2002,10,15,   21.53
-21.34449,55.47301,2002,10,16,   22.04
-21.34449,55.47301,2002,10,17,   22.33
-21.34449,55.47301,2002,10,18,   22.18
-21.34449,55.47301,2002,10,19,   22.66
-21.34449,55.47301,2002,10,20,   23.33
-21.34449,55.47301,2002,10,21,   23.17
-21.34449,55.47301,2002,10,22,   22.63
-21.34449,55.47301,2002,10,23,   21.95
-21.34449,55.47301,2002,10,24,   22.04
-21.34449,55.47301,2002,10,25,   22.65
-21.34449,55.47301,2002,10,26,   23.05
-21.34449,55.47301,2002,10,27,   23.00
-21.34449,55.47301,2002,10,28,   23.10
-21.34449,55.47301,2002,10,29,   23.02
-21.34449,55.47301,2002,10,30,   23.05
-21.34449,55.47301,2002,10,31,   22.96
-21.34449,55.47301,2002,11,1,   23.01
-21.34449,55.47301,2002,11,2,   23.05
-21.34449,55.47301,2002,11,3,   23.25
-21.34449,55.47301,2002,11,4,   23.89
-21.34449,55.47301,2002,11,5,   23.99
-21.34449,55.47301,2002,11,6,   23.73
-21.34449,55.47301,2002,11,7,   23.63
-21.34449,55.47301,2002,11,8,   23.36
-21.34449,55.47301,2002,11,9,   24.07
-21.34449,55.47301,2002,11,10,   24.61
-21.34449,55.47301,2002,11,11,   24.62
-21.34449,55.47301,2002,11,12,   24.41
-21.34449,55.47301,2002,11,13,   24.75
-21.34449,55.47301,2002,11,14,   24.82
-21.34449,55.47301,2002,11,15,   25.19
-21.34449,55.47301,2002,11,16,   25.07
-21.34449,55.47301,2002,11,17,   24.60
-21.34449,55.47301,2002,11,18,   24.47
-21.34449,55.47301,2002,11,19,   24.57
-21.34449,55.47301,2002,11,20,   24.44
-21.34449,55.47301,2002,11,21,   24.46
-21.34449,55.47301,2002,11,22,   24.07
-21.34449,55.47301,2002,11,23,   23.69
-21.34449,55.47301,2002,11,24,   23.85
-21.34449,55.47301,2002,11,25,   24.27
-21.34449,55.47301,2002,11,26,   24.42
-21.34449,55.47301,2002,11,27,   24.39
-21.34449,55.47301,2002,11,28,   23.67
-21.34449,55.47301,2002,11,29,   24.64
-21.34449,55.47301,2002,11,30,   25.22
-21.34449,55.47301,2002,12,1,   24.75
-21.34449,55.47301,2002,12,2,   24.18
-21.34449,55.47301,2002,12,3,   24.24
-21.34449,55.47301,2002,12,4,   24.68
-21.34449,55.47301,2002,12,5,   24.79
-21.34449,55.47301,2002,12,6,   25.01
-21.34449,55.47301,2002,12,7,   25.15
-21.34449,55.47301,2002,12,8,   25.09
-21.34449,55.47301,2002,12,9,   25.45
-21.34449,55.47301,2002,12,10,   25.39
-21.34449,55.47301,2002,12,11,   25.56
-21.34449,55.47301,2002,12,12,   25.39
-21.34449,55.47301,2002,12,13,   25.50
-21.34449,55.47301,2002,12,14,   25.50
-21.34449,55.47301,2002,12,15,   25.23
-21.34449,55.47301,2002,12,16,   25.08
-21.34449,55.47301,2002,12,17,   25.03
-21.34449,55.47301,2002,12,18,   24.66
-21.34449,55.47301,2002,12,19,   24.68
-21.34449,55.47301,2002,12,20,   24.79
-21.34449,55.47301,2002,12,21,   24.82
-21.34449,55.47301,2002,12,22,   25.31
-21.34449,55.47301,2002,12,23,   25.40
-21.34449,55.47301,2002,12,24,   25.72
-21.34449,55.47301,2002,12,25,   26.23
-21.34449,55.47301,2002,12,26,   26.04
-21.34449,55.47301,2002,12,27,   25.71
-21.34449,55.47301,2002,12,28,   25.67
-21.34449,55.47301,2002,12,29,   25.79
-21.34449,55.47301,2002,12,30,   26.09
-21.34449,55.47301,2002,12,31,   26.00
-21.34449,55.47301,2003,1,1,   25.68
-21.34449,55.47301,2003,1,2,   25.48
-21.34449,55.47301,2003,1,3,   26.09
-21.34449,55.47301,2003,1,4,   25.76
-21.34449,55.47301,2003,1,5,   25.60
-21.34449,55.47301,2003,1,6,   25.72
-21.34449,55.47301,2003,1,7,   26.16
-21.34449,55.47301,2003,1,8,   26.11
-21.34449,55.47301,2003,1,9,   25.71
-21.34449,55.47301,2003,1,10,   26.02
-21.34449,55.47301,2003,1,11,   26.01
-21.34449,55.47301,2003,1,12,   26.32
-21.34449,55.47301,2003,1,13,   26.57
-21.34449,55.47301,2003,1,14,   27.00
-21.34449,55.47301,2003,1,15,   27.11
-21.34449,55.47301,2003,1,16,   27.29
-21.34449,55.47301,2003,1,17,   27.22
-21.34449,55.47301,2003,1,18,   26.92
-21.34449,55.47301,2003,1,19,   26.68
-21.34449,55.47301,2003,1,20,   26.55
-21.34449,55.47301,2003,1,21,   26.77
-21.34449,55.47301,2003,1,22,   26.84
-21.34449,55.47301,2003,1,23,   27.03
-21.34449,55.47301,2003,1,24,   27.40
-21.34449,55.47301,2003,1,25,   27.55
-21.34449,55.47301,2003,1,26,   27.88
-21.34449,55.47301,2003,1,27,   27.73
-21.34449,55.47301,2003,1,28,   27.87
-21.34449,55.47301,2003,1,29,   27.59
-21.34449,55.47301,2003,1,30,   27.68
-21.34449,55.47301,2003,1,31,   27.58
-21.34449,55.47301,2003,2,1,   27.84
-21.34449,55.47301,2003,2,2,   27.74
-21.34449,55.47301,2003,2,3,   27.64
-21.34449,55.47301,2003,2,4,   27.64
-21.34449,55.47301,2003,2,5,   27.45
-21.34449,55.47301,2003,2,6,   27.16
-21.34449,55.47301,2003,2,7,   27.47
-21.34449,55.47301,2003,2,8,   27.26
-21.34449,55.47301,2003,2,9,   27.28
-21.34449,55.47301,2003,2,10,   27.05
-21.34449,55.47301,2003,2,11,   27.60
-21.34449,55.47301,2003,2,12,   27.46
-21.34449,55.47301,2003,2,13,   27.24
-21.34449,55.47301,2003,2,14,   26.34
-21.34449,55.47301,2003,2,15,   25.80
-21.34449,55.47301,2003,2,16,   26.04
-21.34449,55.47301,2003,2,17,   26.12
-21.34449,55.47301,2003,2,18,   25.88
-21.34449,55.47301,2003,2,19,   26.00
-21.34449,55.47301,2003,2,20,   26.11
-21.34449,55.47301,2003,2,21,   26.29
-21.34449,55.47301,2003,2,22,   26.32
-21.34449,55.47301,2003,2,23,   27.07
-21.34449,55.47301,2003,2,24,   26.69
-21.34449,55.47301,2003,2,25,   27.41
-21.34449,55.47301,2003,2,26,   27.33
-21.34449,55.47301,2003,2,27,   27.08
-21.34449,55.47301,2003,2,28,   27.50
